Code	Scientific	Common	Reverse
9300	'Contopus virens'	'Eastern Wood-Pewee'	'Contopus virens'
9310	'Contopus borealis'	'NA'	'Contopus borealis'
9320	'Myiarchus tuberculifer'	'Dusky-capped Flycatcher'	'Myiarchus tuberculifer'
9330	'Myiarchus nuttingi'	'Copetón de Nutting'	'Myiarchus nuttingi'
9340	'Myiarchus cinerascens'	'Ash-throated Flycatcher'	'Myiarchus cinerascens'
9350	'Myiarchus stolidus'	'Stolid Flycatcher'	'Myiarchus stolidus'
9360	'Myiarchus tyrannulus'	'Brown-crested Flycatcher'	'Myiarchus tyrannulus'
9370	'Myiarchus crinitus'	'Great Crested Flycatcher'	'Myiarchus crinitus'
9380	'Myiodynastes luteiventris'	'Pecho amarillo, mosquero vientriazufrado'	'Myiodynastes luteiventris'
9390	'Myiozetetes similis'	'Social Flycatcher'	'Myiozetetes similis'
9400	'Pitangus sulphuratus'	'Great kiskadee'	'Pitangus sulphuratus'
9410	'Tyrannus vociferans'	'Cassin\'s Kingbird'	'Tyrannus vociferans'
9420	'Tyrannus verticalis'	'Western Kingbird'	'Tyrannus verticalis'
9430	'Tyrannus crassirostris'	'Thick-billed Kingbird'	'Tyrannus crassirostris'
9440	'Tyrannus couchii'	'Couch\'s Kingbird'	'Tyrannus couchii'
9450	'Tyrannus dominicensis'	'Gray Kingbird'	'Tyrannus dominicensis'
9460	'Tyrannus cubensis'	'Giant Kingbird'	'Tyrannus cubensis'
9470	'Tyrannus caudifasciatus'	'Loggerhead Kingbird'	'Tyrannus caudifasciatus'
9480	'Tyrannus tyrannus'	'Eastern kingbird'	'Tyrannus tyrannus'
9490	'Muscivora tyrannus'	'NA'	'Muscivora tyrannus'
9500	'Muscivora forficata'	'NA'	'Muscivora forficata'
9510	'Pitta brachyura'	'Indian pitta'	'Pitta brachyura'
9520	'Mirafra cantillans'	'Singing Bush Lark'	'Mirafra cantillans'
9530	'Eremopterix nigriceps'	'Alouette-moineau à front blanc'	'Eremopterix nigriceps'
9540	'Eremalauda dunni'	'Alouette de Dunn'	'Eremalauda dunni'
9550	'Ammomanes cincturus'	'NA'	'Ammomanes cincturus'
9560	'Ammomanes phoenicurus'	'NA'	'Ammomanes phoenicurus'
9570	'Ammomanes deserti'	'Desert Lark'	'Ammomanes deserti'
9580	'Alaemon alaudipes'	'Greater Hoopoe-Lark'	'Alaemon alaudipes'
9590	'Chersophilus duponti'	'Dupont\'s Lark'	'Chersophilus duponti'
9600	'Ramphocoris clotbey'	'Alouette de Clotbey'	'Ramphocoris clotbey'
9610	'Melanocorypha calandra'	'Calandra Lark'	'Melanocorypha calandra'
9620	'Melanocorypha bimaculata'	'Alouette calandre orientale'	'Melanocorypha bimaculata'
9621	'Melanocorypha bimaculata bimaculata'	'NA'	'Melanocorypha bimaculata bimaculata'
9622	'Melanocorypha bimaculata refescens'	'NA'	'Melanocorypha bimaculata rufescens'
9630	'Melanocorypha maxima'	'Tibetan Lark'	'Melanocorypha maxima'
9640	'Melanocorypha mongolica'	'Mongolian Lark'	'Melanocorypha mongolica'
9650	'Melanocorypha leucoptera'	'NA'	'Melanocorypha leucoptera'
9660	'Melanocorypha yeltoniensis'	'Black Lark'	'Melanocorypha yeltoniensis'
9670	'Calandrella cinerea'	'Red-capped Lark'	'Calandrella cinerea'
9680	'Calandrella brachydactyla'	'Greater Short-toed Lark'	'Calandrella brachydactyla'
9690	'Calandrella acutirostris'	'Hume\'s Short-toed Lark'	'Calandrella acutirostris'
9700	'Calandrella rufescens'	'Alouette pispolette'	'Calandrella rufescens'
9701	'Calandrella rufescens rufescens'	'NA'	'Calandrella rufescens rufescens'
9702	'Calandrella rufescens cheleensis'	'Alouette pispolette'	'Calandrella rufescens'
9710	'Calandrella raytal'	'NA'	'Calandrella raytal'
9720	'Galerida cristata'	'Crested lark'	'Galerida cristata'
9730	'Galerida theklae'	'Thekla\'s Lark'	'Galerida theklae'
9739	'Galerida sp.'	'Sykes\'s Lark'	'Galerida'
9740	'Lullula arborea'	'Wood lark'	'Lullula arborea'
9750	'Alauda gulgula'	'Oriental skylark'	'Alauda gulgula'
9760	'Alauda arvensis'	'Sky lark'	'Alauda arvensis'
9770	'Alauda razae'	'Raso Lark'	'Alauda razae'
9780	'Eremophila alpestris'	'Streaked Horned lark'	'Eremophila alpestris'
9790	'Eremophila bilopha'	'Alouette bilophe'	'Eremophila bilopha'
9799	'Alauda sp.'	'Skylark'	'Alauda'
9800	'Riparia paludicola'	'African Sand Martin'	'Riparia paludicola'
9810	'Riparia riparia'	'Bank Swallow'	'Riparia riparia'
9811	'Riparia riparia riparia'	'NA'	'Riparia riparia riparia'
9812	'Riparia riparia ijimae'	'NA'	'Riparia riparia ijimae'
9813	'Riparia riparia diluta'	'Bank Swallow'	'Riparia riparia'
9814	'Riparia riparia shelleyi'	'NA'	'Riparia riparia shelleyi'
9820	'Stelgidopteryx ruficollis'	'Southern Rough-winged Swallow'	'Stelgidopteryx ruficollis'
9830	'Tachycineta bicolor'	'Tree Swallow'	'Tachycineta bicolor'
9840	'Tachycineta albilinea'	'Mangrove Swallow'	'Tachycineta albilinea'
9850	'Tachycineta thalassina'	'Violet-green Swallow'	'Tachycineta thalassina'
9860	'Tachycineta cyaneoviridis'	'Bahama Swallow'	'Tachycineta cyaneoviridis'
9870	'Progne chalybea'	'Gray-breasted Martin'	'Progne chalybea'
9880	'Progne dominicensis'	'Caribbean Martin'	'Progne dominicensis'
9890	'Progne subis'	'Purple martin'	'Progne subis'
9900	'Ptyonoprogne fuligula'	'Rock Martin'	'Ptyonoprogne fuligula'
9910	'Ptyonoprogne rupestris'	'Eurasian Crag-Martin'	'Ptyonoprogne rupestris'
9920	'Hirundo rustica'	'Barn swallow'	'Hirundo rustica'
9930	'Hirundo tahitica'	'Pacific Swallow'	'Hirundo tahitica'
9940	'Hirundo smithii'	'Wire-tailed Swallow'	'Hirundo smithii'
9950	'Hirundo daurica'	'Red-rumped swallow'	'Hirundo daurica'
9951	'Hirundo daurica daurica'	'Red-rumped swallow'	'Hirundo daurica'
9952	'Hirundo daurica domicella'	'Red-rumped swallow'	'Hirundo daurica'
9960	'Hirundo fluvicola'	'NA'	'Hirundo fluvicola'
9970	'Hirundo fulva'	'NA'	'Hirundo fulva'
9980	'Hirundo pyrrhonota'	'NA'	'Hirundo pyrrhonota'
9990	'Delichon nipalensis'	'Dziłghą́ąʼdi Naakaii Dootłʼizhí Bikéyahdę́ę́ʼ táshchozhii diłhiłígíí'	'Delichon nipalensis'
10000	'Delichon dasypus'	'Asian House Martin'	'Delichon dasypus'
10010	'Delichon urbica'	'NA'	'Delichon urbica'
10019	'Hirundinidae'	'swallows'	'Hirundinidae'
10020	'Anthus richardi'	'Pipit de Richard'	'Anthus richardi'
10030	'Anthus sylvanus'	'Upland Pipit'	'Anthus sylvanus'
10040	'Anthus godlewskii'	'Blyth\'s Pipit'	'Anthus godlewskii'
10050	'Anthus campestris'	'Tawny Pipit'	'Anthus campestris'
10060	'Anthus berthelotii'	'Berthelot\'s Pipit'	'Anthus berthelotii'
10070	'Anthus similis'	'Long-billed pipit'	'Anthus similis'
10080	'Anthus hodgsoni'	'Olive-backed Pipit'	'Anthus hodgsoni'
10090	'Anthus trivialis'	'Tree pipit'	'Anthus trivialis'
10100	'Anthus gustavi'	'Pechora Pipit'	'Anthus gustavi'
10110	'Anthus pratensis'	'Meadow pipit'	'Anthus pratensis'
10120	'Anthus cervinus'	'Red-throated Pipit'	'Anthus cervinus'
10130	'Anthus roseatus'	'Rosy Pipit'	'Anthus roseatus'
10140	'Anthus spinoletta'	'Water Pipit'	'Anthus spinoletta'
10141	'Anthus spinoletta spinoletta'	'NA'	'Anthus spinoletta spinoletta'
10142	'Anthus spinoletta petrosus'	'NA'	'Anthus spinoletta petrosus'
10143	'Anthus spinoletta littoralis'	'Water Pipit'	'Anthus spinoletta'
10144	'Anthus spinoletta rubescens'	'NA'	'Anthus spinoletta rubescens'
10150	'Anthus spragueii'	'Sprague\'s pipit'	'Anthus spragueii'
10159	'Anthus spp.'	'Ant'	'Anthus'
10160	'Dendronanthus indicus'	'Forest Wagtail'	'Dendronanthus indicus'
10170	'Motacilla flava'	'Dark-headed Wagtail'	'Motacilla flava'
10171	'Motacilla flava flava'	'NA'	'Motacilla flava flava'
10172	'Motacilla flava flavissima'	'NA'	'Motacilla flava flavissima'
10173	'Motacilla flava thunbergi'	'Dark-headed Wagtail'	'Motacilla flava thunbergi'
10174	'Motacilla flava feldegg'	'NA'	'Motacilla flava feldegg'
10175	'Motacilla flava cinereocapilla'	'NA'	'Motacilla flava cinereocapilla'
10176	'Motacilla flava iberiae'	'Alvéola-amarela'	'Motacilla flava iberiae'
10177	'Motacilla flava lutea'	'NA'	'Motacilla flava lutea'
10178	'Motacilla flava beema'	'Blueheaded Wagtail'	'Motacilla flava beema'
10180	'Motacilla citreola'	'Citrine Wagtail'	'Motacilla citreola'
10190	'Motacilla cinerea'	'Gray wagtail'	'Motacilla cinerea'
10191	'Motacilla cinerea cinerea'	'NA'	'Motacilla cinerea cinerea'
10192	'Motacilla cinerea canariensis'	'NA'	'Motacilla cinerea canariensis'
10200	'Motacilla alba'	'White wagtail'	'Motacilla alba'
10201	'Motacilla alba alba'	'Indian Pied Wagtail'	'Motacilla alba alba'
10202	'Motacilla alba yarrellii'	'Alvéola-branca'	'Motacilla alba yarrellii'
10203	'Motacilla alba personata'	'Masked Wagtail'	'Motacilla alba personata'
10204	'Motacilla alba dukhunensis'	'NA'	'Motacilla alba dukhunensis'
10210	'Motacilla grandis'	'Japanese Wagtail'	'Motacilla grandis'
10220	'Motacilla maderaspatensis'	'White-browed Wagtail'	'Motacilla maderaspatensis'
10230	'Motacilla aguimp'	'African Pied Wagtail'	'Motacilla aguimp'
10239	'Motacilla sp.'	'Alvéola'	'Motacilla'
10240	'Tephrodornis pondicerianus'	'Common Woodshrike'	'Tephrodornis pondicerianus'
10250	'Coracina melaschistos'	'Averla cuculo alinere'	'Coracina melaschistos'
10260	'Pericrocotus ethologus'	'Long-tailed Minivet'	'Pericrocotus ethologus'
10270	'Pericrocotus cinnamomeus'	'Small minivet'	'Pericrocotus cinnamomeus'
10280	'Pericrocotus roseus'	'Rosy Minivet'	'Pericrocotus roseus'
10290	'Pericrocotus divaricatus'	'Ashy Minivet'	'Pericrocotus divaricatus'
10300	'Pericrocotus tegimae'	'Ryukyu Minivet'	'Pericrocotus tegimae'
10310	'Spizixos canifrons'	'Crested Finchbill'	'Spizixos canifrons'
10320	'Spizixos semitorques'	'Collared Finchbill'	'Spizixos semitorques'
10330	'Pycnonotus xanthorrhous'	'Brown-breasted Bulbul'	'Pycnonotus xanthorrhous'
10340	'Pycnonotus sinensis'	'Light-vented Bulbul'	'Pycnonotus sinensis'
10350	'Pycnonotus leucogenys'	'White-Cheeked Bulbul'	'Pycnonotus leucogenys'
10360	'Pycnonotus xanthopygos'	'White-spectacled Bulbul'	'Pycnonotus xanthopygos'
10370	'Pycnonotus barbatus'	'Common Bulbul'	'Pycnonotus barbatus'
10380	'Hypsipetes mcclellandii'	'NA'	'Hypsipetes mcclellandii'
10390	'Hypsipetes amaurotis'	'Brown-eared Bulbul'	'Hypsipetes amaurotis'
10400	'Hypsipetes madagascariensis'	'Madagascar bulbul'	'Hypsipetes madagascariensis'
10410	'Chloropsis hardwickii'	'Orange-bellied Leafbird'	'Chloropsis hardwickii'
10420	'Myadestes townsendi'	'Townsend\'s Solitaire'	'Myadestes townsendi'
10430	'Myadestes obscurus'	'Omao'	'Myadestes obscurus'
10440	'Phainopepla nitens'	'Phainopepla'	'Phainopepla nitens'
10450	'Ptilogonys cinereus'	'NA'	'Ptilogonys cinereus'
10460	'Bombycilla cedrorum'	'Cedar Waxwing'	'Bombycilla cedrorum'
10470	'Bombycilla japonica'	'Japanese Waxwing'	'Bombycilla japonica'
10480	'Bombycilla garrulus'	'Bohemian waxwing'	'Bombycilla garrulus'
10490	'Hypocolius ampelinus'	'Grey Hypocolius'	'Hypocolius ampelinus'
10500	'Cinclus cinclus'	'Dipper'	'Cinclus cinclus'
10501	'Cinclus cinclus cinclus'	'NA'	'Cinclus cinclus cinclus'
10502	'Cinclus cinclus caucasicus'	'NA'	'Cinclus cinclus caucasicus'
10503	'Cinclus cinclus aquaticus'	'NA'	'Cinclus cinclus aquaticus'
10504	'Cinclus cinclus gularis'	'NA'	'Cinclus cinclus gularis'
10510	'Cinclus pallasii'	'Brown Dipper'	'Cinclus pallasii'
10520	'Cinclus mexicanus'	'American dipper'	'Cinclus mexicanus'
10530	'Campylorhynchus jocosus'	'Boucard\'s Wren'	'Campylorhynchus jocosus'
10540	'Campylorhynchus gularis'	'Spotted Wren'	'Campylorhynchus gularis'
10550	'Campylorhynchus brunneicapillus'	'Cactus Wren'	'Campylorhynchus brunneicapillus'
10560	'Salpinctes obsoletus'	'Rock Wren'	'Salpinctes obsoletus'
10580	'Cistothorus platensis'	'Sedge Wren'	'Cistothorus platensis'
10590	'Cistothorus palustris'	'Marsh Wren'	'Cistothorus palustris'
10600	'Thryomanes bewickii'	'Bewick\'s Wren'	'Thryomanes bewickii'
10610	'Thryothorus felix'	'NA'	'Thryothorus felix'
10620	'Thryothorus maculipectus'	'NA'	'Thryothorus maculipectus'
10630	'Thryothorus ludovicianus'	'Carolina Wren'	'Thryothorus ludovicianus'
10640	'Thryothorus sinaloa'	'NA'	'Thryothorus sinaloa'
10650	'Troglodytes aedon'	'House Wren'	'Troglodytes aedon'
10660	'Troglodytes troglodytes'	'Eurasian Wren'	'Troglodytes troglodytes'
10670	'Mimus polyglottos'	'Northern mockingbird'	'Mimus polyglottos'
10680	'Mimus gundlachii'	'Bahama Mockingbird'	'Mimus gundlachii'
10690	'Toxostoma rufum'	'Brown thrasher'	'Toxostoma rufum'
10700	'Toxostoma longirostre'	'Long-billed Thrasher'	'Toxostoma longirostre'
10710	'Toxostoma bendirei'	'Bendire\'s Thrasher'	'Toxostoma bendirei'
10720	'Toxostoma cinereum'	'Gray Thrasher'	'Toxostoma cinereum'
10730	'Toxostoma ocellatum'	'Ocellated Thrasher'	'Toxostoma ocellatum'
10740	'Toxostoma curvirostre'	'Curve-billed Thrasher'	'Toxostoma curvirostre'
10750	'Toxostoma lecontei'	'LeConte\'s Thrasher'	'Toxostoma lecontei'
10760	'Toxostoma dorsale'	'NA'	'Toxostoma dorsale'
10770	'Toxostoma redivivum'	'California Thrasher'	'Toxostoma redivivum'
10780	'Oreoscoptes montanus'	'Sage Thrasher'	'Oreoscoptes montanus'
10790	'Margarops fuscatus'	'Pearly-eyed Thrasher'	'Margarops fuscatus'
10800	'Dumetella carolinensis'	'Grey catbird'	'Dumetella carolinensis'
10810	'Melanotis caerulescens'	'Blue Mockingbird'	'Melanotis caerulescens'
10820	'Prunella immaculata'	'Maroon-backed Accentor'	'Prunella immaculata'
10830	'Prunella rubida'	'Japanese Accentor'	'Prunella rubida'
10840	'Prunella modularis'	'Hedge accentor'	'Prunella modularis'
10850	'Prunella strophiata'	'Rufous-breasted Accentor'	'Prunella strophiata'
10860	'Prunella montanella'	'Siberian accentor'	'Prunella montanella'
10870	'Prunella fulvescens'	'Brown Accentor'	'Prunella fulvescens'
10880	'Prunella ocularis'	'Radde\'s Accentor'	'Prunella ocularis'
10890	'Prunella fagani'	'Arabian Accentor'	'Prunella fagani'
10900	'Prunella atrogularis'	'Black-throated Accentor'	'Prunella atrogularis'
10910	'Prunella koslowi'	'Kozlov\'s Accentor'	'Prunella koslowi'
10920	'Prunella rubeculoides'	'Robin Accentor'	'Prunella rubeculoides'
10930	'Prunella himalayana'	'Himalayan Accentor'	'Prunella himalayana'
10940	'Prunella collaris'	'Alpine accentor'	'Prunella collaris'
10949	'Prunella sp.'	'Prunella a foglie strette'	'Prunella'
10950	'Cercotrichas galactotes'	'Agrobate roux'	'Cercotrichas galactotes'
10951	'Cercotrichas galactotes galactotes'	'NA'	'Cercotrichas galactotes galactotes'
10952	'Cercotrichas galactotes familiaris'	'NA'	'Cercotrichas galactotes familiaris'
10953	'Cercotrichas galactotes syriacus'	'NA'	'Cercotrichas galactotes syriaca'
10960	'Cercotrichas podobe'	'Agrobate podobé'	'Cercotrichas podobe'
10970	'Brachypteryx stellata'	'NA'	'Brachypteryx stellata'
10980	'Brachypteryx montana'	'White-browed Shortwing'	'Brachypteryx montana'
10990	'Erithacus rubecula'	'European Robin'	'Erithacus rubecula'
10991	'Erithacus rubecula rubecula'	'NA'	'Erithacus rubecula rubecula'
10992	'Erithacus rubecula superbus'	'NA'	'Erithacus rubecula superbus'
10993	'Erithacus (rubecula) marionae'	'Azeggaɣ wul (tawsit)'	'Erithacus'
11000	'Erithacus akahige'	'NA'	'Erithacus akahige'
11010	'Erithacus komadori'	'NA'	'Erithacus komadori'
11020	'Luscinia sibilans'	'NA'	'Luscinia sibilans'
11030	'Luscinia luscinia'	'Thrush nightingale'	'Luscinia luscinia'
11040	'Luscinia megarhynchos'	'Common Nightingale'	'Luscinia megarhynchos'
11041	'Luscinia megarhynchos megarhynchos'	'NA'	'Luscinia megarhynchos megarhynchos'
11042	'Luscinia megarhynchos hafizi'	'NA'	'Luscinia megarhynchos hafizi'
11043	'Luscinia megarhynchos africana'	'NA'	'Luscinia megarhynchos africana'
11050	'Luscinia calliope'	'Calliope sibérienne'	'Luscinia calliope'
11060	'Luscinia svecica'	'Bluethroat'	'Luscinia svecica'
11061	'Luscinia svecica svecica'	'NA'	'Luscinia svecica svecica'
11062	'Luscinia svecica cyanecula'	'NA'	'Luscinia svecica cyanecula'
11063	'Luscinia svecica namnetum'	'NA'	'Luscinia svecica namnetum'
11064	'Luscinia svecica magna'	'NA'	'Luscinia svecica magna'
11070	'Luscinia pectoralis'	'NA'	'Luscinia pectoralis'
11080	'Luscinia ruficeps'	'NA'	'Luscinia ruficeps'
11090	'Luscinia obscura'	'NA'	'Luscinia obscura'
11100	'Luscinia pectardens'	'Davidnachtigall'	'Luscinia pectardens'
11110	'Luscinia brunnea'	'NA'	'Luscinia brunnea'
11120	'Luscinia cyane'	'Siberian Blue Robin'	'Luscinia cyane'
11129	'Luscinia sp.'	'Thrush nightingale'	'Luscinia'
11130	'Tarsiger cyanurus'	'Red-flanked Bluetail'	'Tarsiger cyanurus'
11140	'Tarsiger chrysaeus'	'Golden Bush Robin'	'Tarsiger chrysaeus'
11150	'Tarsiger indicus'	'White-browed Bush Robin'	'Tarsiger indicus'
11160	'Tarsiger hyperythrus'	'Rufous-breasted Bush Robin'	'Tarsiger hyperythrus'
11170	'Irania gutturalis'	'Irania'	'Irania gutturalis'
11180	'Phoenicurus erythronotus'	'Eversmann\'s Redstart'	'Phoenicurus erythronotus'
11190	'Phoenicurus alaschanicus'	'Przevalski\'s Redstart'	'Phoenicurus alaschanicus'
11200	'Phoenicurus caeruleocephalus'	'NA'	'Phoenicurus caeruleocephalus'
11210	'Phoenicurus ochruros'	'Black Redstart'	'Phoenicurus ochruros'
11211	'Phoenicurus ochruros ochruros'	'NA'	'Phoenicurus ochruros ochruros'
11212	'Phoenicurus ochruros gibraltarensis'	'Rabirruivo'	'Phoenicurus ochruros gibraltariensis'
11213	'Phoenicurus ochruros aterrimus'	'NA'	'Phoenicurus ochruros aterrimus'
11220	'Phoenicurus phoenicurus'	'Common redstart'	'Phoenicurus phoenicurus'
11221	'Phoenicurus phoenicurus phoenicurus'	'NA'	'Phoenicurus phoenicurus phoenicurus'
11222	'Phoenicurus phoenicurus samamisicus'	'NA'	'Phoenicurus phoenicurus samamisicus'
11230	'Phoenicurus hodgsoni'	'Hodgson\'s Redstart'	'Phoenicurus hodgsoni'
11240	'Phoenicurus frontalis'	'Blue-fronted Redstart'	'Phoenicurus frontalis'
11250	'Phoenicurus schisticeps'	'White-throated Redstart'	'Phoenicurus schisticeps'
11260	'Phoenicurus auroreus'	'Daurian Redstart'	'Phoenicurus auroreus'
11270	'Phoenicurus moussieri'	'Moussier\'s redstart'	'Phoenicurus moussieri'
11280	'Phoenicurus erythrogaster'	'NA'	'Phoenicurus erythrogaster'
11289	'Phoenicurus sp.'	'Common redstart'	'Phoenicurus'
11290	'Rhyacornis fuliginosus'	'NA'	'Rhyacornis fuliginosus'
11300	'Hodgsonius phoenicuroides'	'NA'	'Hodgsonius phoenicuroides'
11310	'Grandala coelicolor'	'Grandala'	'Grandala coelicolor'
11320	'Sialia currucoides'	'Mountain Bluebird'	'Sialia currucoides'
11330	'Sialia mexicana'	'Western Bluebird'	'Sialia mexicana'
11340	'Sialia sialis'	'Eastern Bluebird'	'Sialia sialis'
11350	'Cercomela melanura'	'Blackstart'	'Cercomela melanura'
11360	'Saxicola macrorhyncha'	'NA'	'Saxicola macrorhyncha'
11370	'Saxicola rubetra'	'Whinchat'	'Saxicola rubetra'
11380	'Saxicola dacotiae'	'Canary Islands chat'	'Saxicola dacotiae'
11390	'Saxicola torquata'	'NA'	'Saxicola torquata'
11391	'Saxicola torquata torquata'	'NA'	'Saxicola torquatus torquatus'
11392	'Saxicola torquata stejnegeri'	'NA'	'Saxicola torquatus stejnegeri'
11393	'Saxicola torquata rubicola'	'NA'	'Saxicola torquata rubicola'
11394	'Saxicola torquata maura'	'NA'	'Saxicola torquata maura'
11395	'Saxicola torquata hibernans'	'NA'	'Saxicola torquatus hibernans'
11396	'Saxicola (torquata/maurus) variegatus'	'Felseneidechse'	'Saxicola'
11400	'Saxicola insignis'	'White-throated Bush Chat'	'Saxicola insignis'
11410	'Saxicola caprata'	'Pied bushchat'	'Saxicola caprata'
11420	'Saxicola ferrea'	'NA'	'Saxicola ferrea'
11429	'Saxicola sp.'	'Felseneidechse'	'Saxicola'
11430	'Myrmecocichla aethiops'	'Northern Anteater-Chat'	'Myrmecocichla aethiops'
11440	'Oenanthe isabellina'	'Isabelline Wheatear'	'Oenanthe isabellina'
11450	'Oenanthe bottae'	'Red-Breasted Wheatear'	'Oenanthe bottae'
11460	'Oenanthe oenanthe'	'Northern wheatear'	'Oenanthe oenanthe'
11461	'Oenanthe oenanthe oenanthe'	'NA'	'Oenanthe oenanthe oenanthe'
11462	'Oenanthe oenanthe leucorhoa'	'NA'	'Oenanthe oenanthe leucorhoa'
11463	'Oenanthe oenanthe seebohmi'	'NA'	'Oenanthe oenanthe seebohmi'
11470	'Oenanthe pleschanka'	'Pied wheatear'	'Oenanthe pleschanka'
11480	'Oenanthe hispanica'	'Western black-eared wheatear'	'Oenanthe hispanica'
11481	'Oenanthe hispanica hispanica'	'NA'	'Oenanthe hispanica hispanica'
11482	'Oenanthe hispanica melanoleuca'	'NA'	'Oenanthe hispanica melanoleuca'
11490	'Oenanthe deserti'	'Desert Wheatear'	'Oenanthe deserti'
11500	'Oenanthe finschii'	'Felsensteinschmätzer'	'Oenanthe finschii'
11510	'Oenanthe moesta'	'Fahlbürzel-Steinschmätzer'	'Oenanthe moesta'
11520	'Oenanthe xanthoprymna'	'Red-tailed Wheatear'	'Oenanthe xanthoprymna'
11521	'Oenanthe chrysopygia'	'Red-tailed Wheatear'	'Oenanthe chrysopygia'
11530	'Oenanthe picata'	'Variable wheatear'	'Oenanthe picata'
11540	'Oenanthe lugens'	'Mourning Wheatear'	'Oenanthe lugens'
11550	'Oenanthe monacha'	'Hooded Wheatear'	'Oenanthe monacha'
11560	'Oenanthe alboniger'	'NA'	'Oenanthe alboniger'
11570	'Oenanthe leucopyga'	'Saharasteinschmätzer'	'Oenanthe leucopyga'
11580	'Oenanthe leucura'	'Black wheatear'	'Oenanthe leucura'
11589	'Oenanthe sp.'	'Dodemansvingers'	'Oenanthe'
11590	'Chaimarrornis leucocephalus'	'white-capped water redstart'	'Chaimarrornis leucocephalus'
11600	'Saxicoloides fulicata'	'NA'	'Saxicoloides fulicata'
11610	'Monticola rufocinerea'	'Little Rock-Thrush'	'Monticola rufocinereus'
11620	'Monticola saxatilis'	'Rock Thrush'	'Monticola saxatilis'
11630	'Monticola cinclorhyncha'	'Blue-capped rock-thrush'	'Monticola cinclorhynchus'
11640	'Monticola gularis'	'White-throated Rock Thrush'	'Monticola gularis'
11650	'Monticola rufiventris'	'Chestnut-bellied rock-thrush'	'Monticola rufiventris'
11660	'Monticola solitarius'	'Blue rock thrush'	'Monticola solitarius'
11670	'Myiophoneus caeruleus'	'Blue whistling-thrush'	'Myiophonus caeruleus'
11680	'Zoothera mollissima'	'Plain-backed Thrush'	'Zoothera mollissima'
11690	'Zoothera dixoni'	'Long-tailed Thrush'	'Zoothera dixoni'
11700	'Zoothera dauma'	'Scaly Thrush'	'Zoothera dauma'
11710	'Zoothera sibirica'	'Siberian thrush'	'Zoothera sibirica'
11720	'Zoothera naevia'	'NA'	'Zoothera naevia'
11730	'Zoothera pinicola'	'NA'	'Zoothera pinicola'
11740	'Cichlopasser terrestris'	'NA'	'Cichlopasser'
11750	'Hylocichla mustelina'	'Wood thrush'	'Hylocichla mustelina'
11760	'Catharus guttatus'	'Hermit thrush'	'Catharus guttatus'
11770	'Catharus ustulatus'	'Swainson\'s thrush'	'Catharus ustulatus'
11780	'Catharus minimus'	'Gray-cheeked Thrush'	'Catharus minimus'
11781	'Catharus minimus minimus'	'NA'	'Catharus minimus minimus'
11782	'Catharus minimus bicknelli'	'NA'	'Catharus minimus bicknelli'
11790	'Catharus fuscescens'	'Veery'	'Catharus fuscescens'
11800	'Catharus aurantiirostris'	'Inglesito, jilguerito, zorzal piquianaranjado'	'Catharus aurantiirostris'
11810	'Catharus occidentalis'	'Russet Nightingale-Thrush'	'Catharus occidentalis'
11820	'Turdus menachensis'	'Yemen Thrush'	'Turdus menachensis'
11830	'Turdus unicolor'	'Tickell\'s Thrush'	'Turdus unicolor'
11840	'Turdus cardis'	'Japanese Thrush'	'Turdus cardis'
11850	'Turdus albocinctus'	'White-collared Blackbird'	'Turdus albocinctus'
11860	'Turdus torquatus'	'Ring ouzel'	'Turdus torquatus'
11861	'Turdus torquatus torquatus'	'NA'	'Turdus torquatus torquatus'
11862	'Turdus torquatus alpestris'	'NA'	'Turdus torquatus alpestris'
11870	'Turdus merula'	'Common blackbird'	'Turdus merula'
11871	'Turdus merula merula'	'NA'	'Turdus merula merula'
11872	'Turdus merula cabrerae'	'NA'	'Turdus merula cabrerae'
11880	'Turdus rubrocanus'	'Chestnut Thrush'	'Turdus rubrocanus'
11890	'Turdus kessleri'	'Kessler\'s Thrush'	'Turdus kessleri'
11900	'Turdus chrysolaus'	'Brown-headed Thrush'	'Turdus chrysolaus'
11910	'Turdus celaenops'	'Izu Thrush'	'Turdus celaenops'
11920	'Turdus feae'	'Grey-sided Thrush'	'Turdus feae'
11930	'Turdus hortulorum'	'Grey-backed Thrush'	'Turdus hortulorum'
11940	'Turdus pallidus'	'Pale thrush'	'Turdus pallidus'
11950	'Turdus obscurus'	'Eyebrowed thrush'	'Turdus obscurus'
11960	'Turdus naumanni'	'Naumann\'s thrush'	'Turdus naumanni'
11961	'Turdus naumanni naumanni'	'NA'	'Turdus naumanni naumanni'
11962	'Turdus naumanni eunomus'	'NA'	'Turdus naumanni eunomus'
11970	'Turdus ruficollis'	'Red-throated thrush'	'Turdus ruficollis'
11971	'Turdus ruficollis ruficollis'	'NA'	'Turdus ruficollis ruficollis'
11972	'Turdus ruficollis atrogularis'	'NA'	'Turdus ruficollis atrogularis'
11980	'Turdus pilaris'	'Fieldfare'	'Turdus pilaris'
11990	'Turdus mupinensis'	'Chinese Thrush'	'Turdus mupinensis'
12000	'Turdus philomelos'	'Song thrush'	'Turdus philomelos'
12001	'Turdus philomelos philomelos'	'NA'	'Turdus philomelos philomelos'
12002	'Turdus philomelos clarkei'	'NA'	'Turdus philomelos clarkei'
12010	'Turdus iliacus'	'Birch'	'Turdus iliacus'
