10028,2012,01,01,07,00,AAXX 01071 10028 41010 82209 10076 20076 30019 40032 56005 75055 887// 333 55300 20000 30000 88701 98010=
10028,2012,01,01,08,00,AAXX 01081 10028 41011 82309 10075 20075 30023 40036 53004 75022 887// 333 55300 20000 30000 88701 98011=
10028,2012,01,01,09,00,AAXX 01091 10028 21011 82309 10077 20077 30028 40041 53007 75352 887// 333 20037 3/004 55300 20015 30015 69967 88701 98011=
10028,2012,01,01,10,00,AAXX 01101 10028 41/04 92410 10073 20073 30034 40047 53015 74754 333 55300 20065 30064 89/00 91113 96253 98004=
10028,2012,01,01,11,00,AAXX 01111 10028 41/03 92410 10072 20072 30035 40048 51012 74744 333 55300 20108 30106 89/00 98003=
10028,2012,01,01,12,00,AAXX 01121 10028 01/04 92410 10075 20075 30032 40045 50004 69971 74354 333 32/// 55300 20201 30197 69917 89/00 91113 96245 96453 96447 98004=
10028,2012,01,01,13,00,AAXX 01131 10028 41327 72308 10072 20072 30034 40047 55000 72822 83632 333 55300 20322 30302 83708 84367 86072 96243 98027=
10028,2012,01,01,14,00,AAXX 01141 10028 41550 72308 10074 20074 30034 40047 56001 71022 82532 333 55302 20325 30286 82625 84368 86078 98050=
10028,2012,01,01,15,00,AAXX 01151 10028 31458 82208 10076 20076 30034 40047 51002 70242 875// 333 55300 20091 30087 86710 87615 96443=
10028,2012,01,01,16,00,AAXX 01161 10028 42460 82107 10078 20077 30029 40042 58005 875// 333 55300 20006 30005 84612 87619=
10028,2012,01,01,17,00,AAXX 01171 10028 42460 82006 10078 20078 30023 40036 58011 878// 333 55300 20000 30000 85812 87617=
10028,2012,01,01,18,00,AAXX 01181 10028 01458 81906 10081 20081 30016 40029 58018 69972 72142 875// 333 10082 20070 31007 55300 20000 30000 69907 85611 87629 96443=
10028,2012,01,01,19,00,AAXX 01191 10028 41350 81907 10082 20082 30006 40019 58023 72022 885// 333 55300 20000 30000 82708 85615 88629 98050=
10028,2012,01,01,20,00,AAXX 01201 10028 41440 81907 10083 20083 39997 40010 58026 76122 875// 333 55300 20000 30000 87618 98040=
10028,2012,01,01,21,00,AAXX 01211 10028 21316 81806 10085 20085 39982 49995 58034 76565 8572/ 333 55300 20000 30000 60027 85708 88533 98016=
10028,2012,01,01,22,00,AAXX 01221 10028 41540 82104 10083 20083 39967 49980 58039 76366 8552/ 333 55300 20000 30000 85629 88536 96265 98040=
10028,2012,01,01,23,00,AAXX 01231 10028 41435 82605 10071 20071 39961 49974 56036 76366 8552/ 333 55300 20000 30000 85619 88535 98035=
10033,2012,01,01,00,00,AAXX 01001 10033 41/04 91804 10038 20036 30020 40061 57015 74754 333 89/01=
10033,2012,01,01,01,00,AAXX 01011 10033 41/04 91706 10042 20041 30014 40055 57014 74544 333 89/01=
10033,2012,01,01,02,00,AAXX 01021 10033 41/04 91705 10048 20047 30008 40049 57020 74544 333 89/01=
10033,2012,01,01,03,00,AAXX 01031 10033 41220 81707 10054 20053 30002 40043 57018 75864 885// 333 85704 87615=
10033,2012,01,01,04,00,AAXX 01041 10033 41220 81807 10064 20062 39992 40033 57022 75866 885// 333 84705 87612=
10033,2012,01,01,05,00,AAXX 01051 10033 41112 81906 10070 20069 39987 40028 57021 75165 886// 333 88703=
10033,2012,01,01,06,00,AAXX 01061 10033 11235 82106 10083 20081 39982 40022 57020 60032 76365 877// 333 10084 20029 32002 70025 87705 91011=
10033,2012,01,01,07,00,AAXX 01071 10033 41220 82408 10090 20087 39984 40024 55008 75965 877// 333 87705=
10033,2012,01,01,08,00,AAXX 01081 10033 41118 82408 10088 20088 39985 40025 55002 75866 877// 333 87703 91114=
10033,2012,01,01,09,00,AAXX 01091 10033 41223 82407 10088 20088 39988 40028 53006 75865 877// 333 87704 91114=
10033,2012,01,01,10,00,AAXX 01101 10033 41228 82408 10089 20085 39993 40033 53009 75165 877// 333 87704=
10033,2012,01,01,11,00,AAXX 01111 10033 41235 82409 10089 20086 39993 40033 51008 72052 877// 333 87704=
10033,2012,01,01,12,00,AAXX 01121 10033 41235 82409 10090 20085 39993 40033 51005 71065 877// 333 87705 91114=
10033,2012,01,01,13,00,AAXX 01131 10033 41248 82509 10089 20081 39994 40034 53001 71022 877// 333 87706 91113=
10033,2012,01,01,14,00,AAXX 01141 10033 41257 82409 10088 20081 39995 40035 53002 71022 877// 333 87706 91114=
10033,2012,01,01,15,00,AAXX 01151 10033 42359 82406 10092 20082 39999 40039 52006 876// 333 87707 91114=
10033,2012,01,01,16,00,AAXX 01161 10033 42259 82306 10086 20078 39998 40038 50004 876// 333 87704=
10033,2012,01,01,17,00,AAXX 01171 10033 42360 82306 10093 20086 39994 40034 58001 875// 333 85707 87620=
10033,2012,01,01,18,00,AAXX 01181 10033 12360 72205 10094 20084 39989 40029 57010 60032 875// 333 10095 20085 31007 83709 87649 91114=
10033,2012,01,01,19,00,AAXX 01191 10033 42360 81806 10094 20085 39978 40018 58020 876// 333 87708=
10033,2012,01,01,20,00,AAXX 01201 10033 41360 81806 10098 20090 39969 40009 58025 76022 876// 333 87707=
10033,2012,01,01,21,00,AAXX 01211 10033 41257 81904 10100 20091 39957 49997 58032 76162 876// 333 87706=
10033,2012,01,01,22,00,AAXX 01221 10033 41235 81705 10098 20092 39943 49983 57035 76366 875// 333 83705 87612=
10033,2012,01,01,23,00,AAXX 01231 10033 41245 82403 10095 20095 39932 49972 57037 76166 875// 333 83705 87630=
10035,2012,01,01,00,00,AAXX 01001 10035 01/01 91803 10037 20036 30010 40069 56009 69951 75054 333 32/// 55/// 20074 30071 42666 55300 20000 30000 41193 69917 89/00 96045=
10035,2012,01,01,01,00,AAXX 01011 10035 41/01 91804 10042 20042 30002 40061 58012 75054 333 55300 20000 30000 41202 89/00 96045=
10035,2012,01,01,02,00,AAXX 01021 10035 41/01 91704 10045 20045 39997 40056 58017 75054 333 55300 20000 30000 41209 89/01 96045=
10035,2012,01,01,03,00,AAXX 01031 10035 21/04 91803 10052 20052 39992 40051 56018 75354 333 55300 20000 30000 41215 69937 89/00 96045=
10035,2012,01,01,04,00,AAXX 01041 10035 41/08 91904 10062 20062 39985 40044 58017 75154 333 55300 20000 30000 41238 89/02 96045=
10035,2012,01,01,05,00,AAXX 01051 10035 41/06 92005 10070 20070 39979 40037 58018 75154 333 55300 20000 30000 41250 89/01 96047=
10035,2012,01,01,06,00,AAXX 01061 10035 01/08 92105 10079 20079 39974 40032 56018 60032 76354 333 10079 20027 32003 55000 55300 20000 30000 41263 60027 70034 89/01 96043 9644/=
10035,2012,01,01,07,00,AAXX 01071 10035 41112 82306 10089 20089 39974 40032 56011 75966 887// 333 55300 20000 30000 41283 88703 96010=
10035,2012,01,01,08,00,AAXX 01081 10035 41115 82407 10090 20090 39975 40033 55004 75866 887// 333 55300 20000 30000 41289 88703 91113 96010=
10035,2012,01,01,09,00,AAXX 01091 10035 21115 82408 10089 20089 39978 40036 53004 75866 887// 333 20027 3/003 55300 20014 30013 41288 60027 88703 91114 96010=
